State,Denominator,"Prevalence Estimates per 1,000 Children",Lower CI,Upper CI,Prevalence Range,Show Lower and Upper CI,Year,Data Set
Maryland,21532,5.5,4.6,6.6,<10,Yes,2000,ADDM Network*
Maryland,29722,6.7,5.8,7.7,<10,Yes,2002,ADDM Network*
Maryland,20981,8.8,7.6,10.2,<10,Yes,2004,ADDM Network*
Maryland,26489,9.2,8.1,10.4,<10,Yes,2006,ADDM Network*
Maryland,27022,12.4,11.2,13.8,10 to <20,Yes,2008,ADDM Network*
Maryland,27605,16.6,15.2,18.2,10 to <20,Yes,2010,ADDM Network*
Maryland,9577,18.2,15.7,21,10 to <20,Yes,2012,ADDM Network*
Maryland,9955,20,17.4,22.9,20 to <30,Yes,2014,ADDM Network*
Maryland,9993,19.2,16.7,22.1,10 to <20,Yes,2016,ADDM Network*
Maryland,20666,20.5,18.6,22.5,20 to <30,Yes,2018,ADDM Network*
Maryland,21278,23.1,21.1,25.2,20 to <30,Yes,2020,ADDM Network*
Maryland,21206,26.3,24.2,28.6,20 to <30,Yes,2022,ADDM Network*
Maryland,275403,1.9,1.8,2.1,<10,Yes,2000,Medicaid
Maryland,297394,2.5,2.3,2.7,<10,Yes,2001,Medicaid
Maryland,319183,3.7,3.5,3.9,<10,Yes,2002,Medicaid
Maryland,331647,4.8,4.6,5,<10,Yes,2003,Medicaid
Maryland,331587,5.4,5.1,5.6,<10,Yes,2004,Medicaid
Maryland,337905,5.8,5.5,6.1,<10,Yes,2005,Medicaid
Maryland,337131,6,5.8,6.3,<10,Yes,2006,Medicaid
Maryland,341325,6.2,5.9,6.4,<10,Yes,2007,Medicaid
Maryland,349174,6.4,6.1,6.7,<10,Yes,2008,Medicaid
Maryland,373812,6,5.7,6.2,<10,Yes,2009,Medicaid
Maryland,404787,5.7,5.5,5.9,<10,Yes,2010,Medicaid
Maryland,430293,5.2,5,5.4,<10,Yes,2011,Medicaid
Maryland,451143,5.3,5.1,5.5,<10,Yes,2012,Medicaid
Maryland,467487,5.7,5.5,6,<10,Yes,2013,Medicaid
Maryland,510901,5.7,5.5,5.9,<10,Yes,2017,Medicaid
Maryland,521433,11.2,11,11.5,10 to <20,Yes,2018,Medicaid
Maryland,523667,12.6,12.3,13,10 to <20,Yes,2019,Medicaid
Maryland,521326,13.5,13.2,13.8,10 to <20,Yes,2020,Medicaid
Maryland,550240,15.1,14.8,15.4,10 to <20,Yes,2021,Medicaid
Maryland,574550,17.4,17,17.7,10 to <20,Yes,2022,Medicaid
Maryland,1798,13,7.9,21.2,10 to <20,Yes,2011,National Survey of Children's Health†
Maryland,3016,28.1,20.5,38.5,20 to <30,Yes,2020,National Survey of Children's Health†
Maryland,1301,22,13.8,35,20 to <30,Yes,2022,National Survey of Children's Health†
Maryland,770940,2.4,2.3,2.5,<10,Yes,2000,Special Education Child Count
Maryland,778239,2.9,2.8,3,<10,Yes,2001,Special Education Child Count
Maryland,784109,3.5,3.4,3.7,<10,Yes,2002,Special Education Child Count
Maryland,787162,4.2,4.1,4.4,<10,Yes,2003,Special Education Child Count
Maryland,787343,4.9,4.7,5,<10,Yes,2004,Special Education Child Count
Maryland,778943,5.6,5.4,5.8,<10,Yes,2005,Special Education Child Count
Maryland,769833,6.2,6.1,6.4,<10,Yes,2006,Special Education Child Count
Maryland,759066,7.1,6.9,7.2,<10,Yes,2007,Special Education Child Count
Maryland,756510,8.3,8.1,8.5,<10,Yes,2008,Special Education Child Count
Maryland,758358,9.1,8.8,9.3,<10,Yes,2009,Special Education Child Count
Maryland,760130,9.6,9.4,9.9,<10,Yes,2010,Special Education Child Count
Maryland,760509,10.1,9.9,10.3,10 to <20,Yes,2011,Special Education Child Count
Maryland,763071,10.6,10.4,10.8,10 to <20,Yes,2012,Special Education Child Count
Maryland,768810,11.1,10.9,11.3,10 to <20,Yes,2013,Special Education Child Count
Maryland,777929,11.3,11.1,11.6,10 to <20,Yes,2014,Special Education Child Count
Maryland,783637,11.6,11.4,11.9,10 to <20,Yes,2015,Special Education Child Count
Maryland,790804,11.9,11.7,12.1,10 to <20,Yes,2016,Special Education Child Count
Maryland,799217,12.5,12.2,12.7,10 to <20,Yes,2017,Special Education Child Count
Maryland,802099,13.1,12.8,13.3,10 to <20,Yes,2018,Special Education Child Count
Maryland,812114,13.6,13.4,13.9,10 to <20,Yes,2019,Special Education Child Count
Maryland,800520,14.8,14.5,15,10 to <20,Yes,2020,Special Education Child Count
Maryland,792023,15.4,15.1,15.6,10 to <20,Yes,2021,Special Education Child Count
Maryland,798256,17.3,17,17.6,10 to <20,Yes,2022,Special Education Child Count
Massachusetts,331038,1.1,1,1.2,<10,Yes,2000,Medicaid
Massachusetts,334015,1.2,1.1,1.3,<10,Yes,2001,Medicaid
Massachusetts,352027,1.3,1.2,1.5,<10,Yes,2002,Medicaid
Massachusetts,339011,1.5,1.4,1.7,<10,Yes,2003,Medicaid
Massachusetts,337855,1.7,1.6,1.9,<10,Yes,2004,Medicaid
Massachusetts,350146,1.9,1.7,2,<10,Yes,2005,Medicaid
Massachusetts,340954,2.2,2.1,2.4,<10,Yes,2006,Medicaid
Massachusetts,347378,2.8,2.7,3,<10,Yes,2007,Medicaid
Massachusetts,355169,3.2,3,3.4,<10,Yes,2008,Medicaid
Massachusetts,348542,4.5,4.3,4.7,<10,Yes,2009,Medicaid
Massachusetts,308024,5.3,5,5.5,<10,Yes,2010,Medicaid
Massachusetts,397423,11.2,10.9,11.6,10 to <20,Yes,2011,Medicaid
Massachusetts,422371,15,14.6,15.3,10 to <20,Yes,2012,Medicaid
Massachusetts,428910,16.2,15.8,16.6,10 to <20,Yes,2013,Medicaid
Massachusetts,532544,15.1,14.8,15.5,10 to <20,Yes,2016,Medicaid
Massachusetts,552907,17.3,16.9,17.6,10 to <20,Yes,2017,Medicaid
Massachusetts,558889,19.5,19.2,19.9,10 to <20,Yes,2018,Medicaid
Massachusetts,550357,21.8,21.4,22.2,20 to <30,Yes,2019,Medicaid
Massachusetts,533593,27.5,27,27.9,20 to <30,Yes,2020,Medicaid
Massachusetts,560045,29.9,29.5,30.4,20 to <30,Yes,2021,Medicaid
Massachusetts,588781,31.8,31.4,32.3,30+,Yes,2022,Medicaid
Massachusetts,1756,7.9,4.5,14,<10,Yes,2003,National Survey of Children's Health†
Massachusetts,1570,23.2,14.4,37.1,20 to <30,Yes,2011,National Survey of Children's Health†
Massachusetts,3111,40,30.3,52.5,30+,Yes,2020,National Survey of Children's Health†
Massachusetts,1332,42.8,30.8,59.3,30+,Yes,2022,National Survey of Children's Health†
Massachusetts,884565,0.5,0.5,0.6,<10,Yes,2000,Special Education Child Count
Massachusetts,883908,2.8,2.7,2.9,<10,Yes,2001,Special Education Child Count
Massachusetts,890862,3.4,3.2,3.5,<10,Yes,2002,Special Education Child Count
Massachusetts,888222,4.2,4.1,4.4,<10,Yes,2003,Special Education Child Count
Massachusetts,883936,4.8,4.7,5,<10,Yes,2004,Special Education Child Count
Massachusetts,879050,5.5,5.3,5.6,<10,Yes,2005,Special Education Child Count
Massachusetts,874637,6.4,6.2,6.5,<10,Yes,2006,Special Education Child Count
Massachusetts,868555,7.4,7.2,7.6,<10,Yes,2007,Special Education Child Count
Massachusetts,862851,8.5,8.3,8.7,<10,Yes,2008,Special Education Child Count
Massachusetts,859991,9.4,9.2,9.6,<10,Yes,2009,Special Education Child Count
Massachusetts,859444,10.6,10.4,10.9,10 to <20,Yes,2010,Special Education Child Count
Massachusetts,856298,11.7,11.5,11.9,10 to <20,Yes,2011,Special Education Child Count
Massachusetts,855783,13.1,12.9,13.3,10 to <20,Yes,2012,Special Education Child Count
Massachusetts,856567,14.4,14.1,14.6,10 to <20,Yes,2013,Special Education Child Count
Massachusetts,858611,15.5,15.2,15.7,10 to <20,Yes,2014,Special Education Child Count
Massachusetts,866134,16.2,16,16.5,10 to <20,Yes,2015,Special Education Child Count
Massachusetts,865940,17.4,17.1,17.7,10 to <20,Yes,2016,Special Education Child Count
Massachusetts,856299,19,18.7,19.3,10 to <20,Yes,2017,Special Education Child Count
Massachusetts,854036,20.3,20,20.6,20 to <30,Yes,2018,Special Education Child Count
Massachusetts,851175,21.5,21.2,21.8,20 to <30,Yes,2019,Special Education Child Count
Massachusetts,839817,24.3,24,24.7,20 to <30,Yes,2020,Special Education Child Count
Massachusetts,827820,26.3,26,26.7,20 to <30,Yes,2021,Special Education Child Count
Massachusetts,827670,28.3,27.9,28.6,20 to <30,Yes,2022,Special Education Child Count
Michigan,551959,5.8,5.6,6,<10,Yes,2000,Medicaid
Michigan,592669,7.1,6.9,7.3,<10,Yes,2001,Medicaid
Michigan,637087,6.6,6.4,6.8,<10,Yes,2002,Medicaid
Michigan,676109,6.3,6.1,6.5,<10,Yes,2003,Medicaid
Michigan,708548,6.1,5.9,6.3,<10,Yes,2004,Medicaid
Michigan,731817,6.2,6,6.4,<10,Yes,2005,Medicaid
Michigan,755584,6.7,6.5,6.9,<10,Yes,2006,Medicaid
Michigan,765937,9.4,9.2,9.7,<10,Yes,2007,Medicaid
Michigan,778851,9,8.8,9.2,<10,Yes,2008,Medicaid
Michigan,821336,6.8,6.7,7,<10,Yes,2009,Medicaid
Michigan,856223,8.3,8.1,8.5,<10,Yes,2010,Medicaid
Michigan,856842,9.3,9.1,9.5,<10,Yes,2011,Medicaid
Michigan,851685,10.3,10.1,10.5,10 to <20,Yes,2012,Medicaid
Michigan,843972,11.2,11,11.5,10 to <20,Yes,2013,Medicaid
Michigan,840285,12,11.8,12.3,10 to <20,Yes,2016,Medicaid
Michigan,836173,14.1,13.9,14.4,10 to <20,Yes,2017,Medicaid
Michigan,837782,15.8,15.6,16.1,10 to <20,Yes,2018,Medicaid
Michigan,841576,17.2,16.9,17.5,10 to <20,Yes,2019,Medicaid
Michigan,831034,17.4,17.1,17.7,10 to <20,Yes,2020,Medicaid
Michigan,876723,19.5,19.2,19.8,10 to <20,Yes,2021,Medicaid
Michigan,910632,21.7,21.4,22,20 to <30,Yes,2022,Medicaid
Michigan,1581,15.3,8.6,27,10 to <20,Yes,2011,National Survey of Children's Health†
Michigan,2961,28,19.4,40.2,20 to <30,Yes,2020,National Survey of Children's Health†
Michigan,1444,43.3,30.5,61.3,30+,Yes,2022,National Survey of Children's Health†
Michigan,1540035,2.4,2.4,2.5,<10,Yes,2000,Special Education Child Count
Michigan,1553056,2.8,2.7,2.9,<10,Yes,2001,Special Education Child Count
Michigan,1582807,3.2,3.1,3.3,<10,Yes,2002,Special Education Child Count
Michigan,1560463,3.7,3.6,3.8,<10,Yes,2003,Special Education Child Count
Michigan,1554020,4.3,4.2,4.4,<10,Yes,2004,Special Education Child Count
Michigan,1547451,5.1,5,5.2,<10,Yes,2005,Special Education Child Count
Michigan,1528322,5.9,5.8,6,<10,Yes,2006,Special Education Child Count
Michigan,1520173,6.6,6.4,6.7,<10,Yes,2007,Special Education Child Count
Michigan,1487974,7.4,7.3,7.5,<10,Yes,2008,Special Education Child Count
Michigan,1477988,8,7.9,8.2,<10,Yes,2009,Special Education Child Count
Michigan,1438099,8.7,8.5,8.8,<10,Yes,2010,Special Education Child Count
Michigan,1420628,9.1,8.9,9.2,<10,Yes,2011,Special Education Child Count
Michigan,1407009,9.5,9.4,9.7,<10,Yes,2012,Special Education Child Count
Michigan,1398112,10,9.8,10.1,10 to <20,Yes,2013,Special Education Child Count
Michigan,1383880,10.3,10.1,10.5,10 to <20,Yes,2014,Special Education Child Count
Michigan,1370009,10.8,10.6,11,10 to <20,Yes,2015,Special Education Child Count
Michigan,1360566,11.2,11.1,11.4,10 to <20,Yes,2016,Special Education Child Count
Michigan,1351386,11.9,11.7,12.1,10 to <20,Yes,2017,Special Education Child Count
Michigan,1335297,12.4,12.2,12.6,10 to <20,Yes,2018,Special Education Child Count
Michigan,1324030,13,12.8,13.2,10 to <20,Yes,2019,Special Education Child Count
Michigan,1291764,13.9,13.7,14.1,10 to <20,Yes,2020,Special Education Child Count
Michigan,1277807,14.5,14.3,14.7,10 to <20,Yes,2021,Special Education Child Count
Michigan,1269885,15.8,15.6,16,10 to <20,Yes,2022,Special Education Child Count
Minnesota,9767,24,21.1,27.2,20 to <30,Yes,2014,ADDM Network*
Minnesota,13728,22.8,20.4,25.4,20 to <30,Yes,2016,ADDM Network*
Minnesota,10081,27.5,24.5,30.9,20 to <30,Yes,2018,ADDM Network*
Minnesota,16150,29.8,27.3,32.6,20 to <30,Yes,2020,ADDM Network*
Minnesota,17331,35.5,32.9,38.4,30+,Yes,2022,ADDM Network*
Minnesota,211436,5.6,5.3,5.9,<10,Yes,2000,Medicaid
Minnesota,220104,6.5,6.2,6.9,<10,Yes,2001,Medicaid
Minnesota,235826,7.4,7.1,7.8,<10,Yes,2002,Medicaid
Minnesota,250920,8.6,8.3,9,<10,Yes,2003,Medicaid
Minnesota,256887,10,9.6,10.4,10 to <20,Yes,2004,Medicaid
Minnesota,261827,11.9,11.5,12.3,10 to <20,Yes,2005,Medicaid
Minnesota,261461,13.4,13,13.8,10 to <20,Yes,2006,Medicaid
Minnesota,259444,15,14.5,15.5,10 to <20,Yes,2007,Medicaid
Minnesota,265014,16.3,15.8,16.8,10 to <20,Yes,2008,Medicaid
Minnesota,285345,16.9,16.5,17.4,10 to <20,Yes,2009,Medicaid
Minnesota,306592,18,17.5,18.5,10 to <20,Yes,2010,Medicaid
Minnesota,321655,18.9,18.4,19.3,10 to <20,Yes,2011,Medicaid
Minnesota,327751,19.7,19.3,20.2,10 to <20,Yes,2012,Medicaid
Minnesota,336896,20.7,20.2,21.2,20 to <30,Yes,2013,Medicaid
Minnesota,424570,19.6,19.2,20.1,10 to <20,Yes,2016,Medicaid
Minnesota,432295,23,22.6,23.5,20 to <30,Yes,2017,Medicaid
Minnesota,432869,26.1,25.6,26.5,20 to <30,Yes,2018,Medicaid
Minnesota,428709,27.9,27.4,28.4,20 to <30,Yes,2019,Medicaid
Minnesota,427732,27.8,27.3,28.3,20 to <30,Yes,2020,Medicaid
Minnesota,457006,28.8,28.3,29.3,20 to <30,Yes,2021,Medicaid
Minnesota,477374,30.3,29.8,30.8,30+,Yes,2022,Medicaid
Minnesota,1469,19.7,12.4,31,10 to <20,Yes,2007,National Survey of Children's Health†
Minnesota,1544,29.1,18.6,45.3,20 to <30,Yes,2011,National Survey of Children's Health†
Minnesota,3068,28.7,21.7,38,20 to <30,Yes,2020,National Survey of Children's Health†
Minnesota,1314,41.9,29.4,59.4,30+,Yes,2022,National Survey of Children's Health†
Minnesota,786077,3,2.9,3.1,<10,Yes,2000,Special Education Child Count
Minnesota,783356,4,3.8,4.1,<10,Yes,2001,Special Education Child Count
Minnesota,778097,5,4.9,5.2,<10,Yes,2002,Special Education Child Count
Minnesota,772648,6.2,6,6.4,<10,Yes,2003,Special Education Child Count
Minnesota,768673,7.7,7.5,7.9,<10,Yes,2004,Special Education Child Count
Minnesota,767680,9.1,8.9,9.3,<10,Yes,2005,Special Education Child Count
Minnesota,767534,10.5,10.3,10.7,10 to <20,Yes,2006,Special Education Child Count
Minnesota,764643,12,11.8,12.3,10 to <20,Yes,2007,Special Education Child Count
Minnesota,760544,13.5,13.2,13.8,10 to <20,Yes,2008,Special Education Child Count
Minnesota,760009,14.8,14.6,15.1,10 to <20,Yes,2009,Special Education Child Count
Minnesota,760671,15.8,15.5,16.1,10 to <20,Yes,2010,Special Education Child Count
Minnesota,761037,16.6,16.3,16.9,10 to <20,Yes,2011,Special Education Child Count
Minnesota,764964,17.3,17,17.6,10 to <20,Yes,2012,Special Education Child Count
Minnesota,770799,18,17.7,18.3,10 to <20,Yes,2013,Special Education Child Count
Minnesota,777804,18.4,18.1,18.7,10 to <20,Yes,2014,Special Education Child Count
Minnesota,785350,18.8,18.5,19.1,10 to <20,Yes,2015,Special Education Child Count
Minnesota,792766,19.4,19.1,19.7,10 to <20,Yes,2016,Special Education Child Count
Minnesota,798141,20.1,19.8,20.4,20 to <30,Yes,2017,Special Education Child Count
Minnesota,800538,21.2,20.8,21.5,20 to <30,Yes,2018,Special Education Child Count
Minnesota,802576,22.1,21.8,22.4,20 to <30,Yes,2019,Special Education Child Count
Minnesota,791230,23.6,23.3,24,20 to <30,Yes,2020,Special Education Child Count
Minnesota,785986,24.7,24.4,25.1,20 to <30,Yes,2021,Special Education Child Count
Minnesota,784822,26.5,26.1,26.8,20 to <30,Yes,2022,Special Education Child Count
Mississippi,228630,1.7,1.5,1.9,<10,Yes,2000,Medicaid
Mississippi,278423,1.6,1.5,1.8,<10,Yes,2001,Medicaid
Mississippi,285144,1.8,1.6,1.9,<10,Yes,2002,Medicaid
Mississippi,292406,1.9,1.8,2.1,<10,Yes,2003,Medicaid
Mississippi,293894,2.1,1.9,2.3,<10,Yes,2004,Medicaid
Mississippi,286454,2.4,2.2,2.5,<10,Yes,2005,Medicaid
Mississippi,271683,2.7,2.5,2.9,<10,Yes,2006,Medicaid
Mississippi,256308,3.7,3.5,3.9,<10,Yes,2007,Medicaid
Mississippi,259870,4.3,4.1,4.6,<10,Yes,2008,Medicaid
Mississippi,280702,4.9,4.6,5.1,<10,Yes,2009,Medicaid
Mississippi,298447,4.9,4.7,5.2,<10,Yes,2010,Medicaid
Mississippi,306190,5.2,5,5.5,<10,Yes,2011,Medicaid
Mississippi,308576,5.7,5.5,6,<10,Yes,2012,Medicaid
Mississippi,311352,5.8,5.6,6.1,<10,Yes,2013,Medicaid
Mississippi,398095,4.4,4.2,4.6,<10,Yes,2016,Medicaid
Mississippi,353346,9.5,9.1,9.8,<10,Yes,2020,Medicaid
Mississippi,375157,12,11.6,12.3,10 to <20,Yes,2022,Medicaid
Mississippi,2732,24.8,17.4,35.2,20 to <30,Yes,2020,National Survey of Children's Health†
Mississippi,1338,32.8,23.2,46.3,30+,Yes,2022,National Survey of Children's Health†
Mississippi,443941,0.8,0.7,0.9,<10,Yes,2000,Special Education Child Count
Mississippi,440575,1,0.9,1,<10,Yes,2001,Special Education Child Count
Mississippi,439882,1.1,1,1.2,<10,Yes,2002,Special Education Child Count
Mississippi,439395,1.3,1.2,1.4,<10,Yes,2003,Special Education Child Count
Mississippi,440374,1.5,1.4,1.6,<10,Yes,2004,Special Education Child Count
Mississippi,440341,1.6,1.5,1.7,<10,Yes,2005,Special Education Child Count
Mississippi,442463,1.9,1.8,2,<10,Yes,2006,Special Education Child Count
Mississippi,443977,2.3,2.1,2.4,<10,Yes,2007,Special Education Child Count
Mississippi,442501,2.8,2.7,3,<10,Yes,2008,Special Education Child Count
Mississippi,441712,3.9,3.7,4.1,<10,Yes,2009,Special Education Child Count
Mississippi,439999,4.7,4.5,4.9,<10,Yes,2010,Special Education Child Count
Mississippi,437230,5.5,5.3,5.7,<10,Yes,2011,Special Education Child Count
Mississippi,437820,6.4,6.2,6.7,<10,Yes,2012,Special Education Child Count
Mississippi,437397,7.2,7,7.5,<10,Yes,2013,Special Education Child Count
Mississippi,438190,7.9,7.7,8.2,<10,Yes,2014,Special Education Child Count
Mississippi,436866,8.6,8.3,8.9,<10,Yes,2015,Special Education Child Count
Mississippi,433377,9.5,9.2,9.8,<10,Yes,2016,Special Education Child Count
Mississippi,428978,10.4,10.1,10.7,10 to <20,Yes,2017,Special Education Child Count
Mississippi,422177,11.2,10.9,11.5,10 to <20,Yes,2018,Special Education Child Count
Mississippi,416237,11.8,11.5,12.1,10 to <20,Yes,2019,Special Education Child Count
Mississippi,399126,12.6,12.2,12.9,10 to <20,Yes,2020,Special Education Child Count
Mississippi,393903,13.6,13.2,13.9,10 to <20,Yes,2021,Special Education Child Count
Mississippi,391884,14.7,14.3,15.1,10 to <20,Yes,2022,Special Education Child Count
Missouri,28049,7.3,6.4,8.4,<10,Yes,2002,ADDM Network*
Missouri,26970,8.2,7.2,9.3,<10,Yes,2004,ADDM Network*
Missouri,26533,12.1,10.9,13.5,10 to <20,Yes,2006,ADDM Network*
Missouri,25668,13.9,12.5,15.4,10 to <20,Yes,2008,ADDM Network*
Missouri,25367,14.2,12.8,15.7,10 to <20,Yes,2010,ADDM Network*
Missouri,25870,11.6,10.4,13,10 to <20,Yes,2012,ADDM Network*
Missouri,25333,14.1,12.7,15.6,10 to <20,Yes,2014,ADDM Network*
Missouri,15635,13.6,11.9,15.6,10 to <20,Yes,2016,ADDM Network*
Missouri,24481,16.5,15,18.2,10 to <20,Yes,2018,ADDM Network*
Missouri,24561,24.5,22.6,26.5,20 to <30,Yes,2020,ADDM Network*
Missouri,19968,32.1,29.7,34.6,30+,Yes,2022,ADDM Network*
Missouri,400654,2.7,2.5,2.9,<10,Yes,2000,Medicaid
Missouri,429228,3,2.8,3.1,<10,Yes,2001,Medicaid
Missouri,436980,3.4,3.2,3.6,<10,Yes,2002,Medicaid
Missouri,463143,3.6,3.4,3.8,<10,Yes,2003,Medicaid
Missouri,478509,4.1,4,4.3,<10,Yes,2004,Medicaid
Missouri,475524,4.9,4.7,5.1,<10,Yes,2005,Medicaid
Missouri,433668,6,5.8,6.2,<10,Yes,2006,Medicaid
Missouri,422932,6.9,6.6,7.1,<10,Yes,2007,Medicaid
Missouri,409920,7.7,7.4,8,<10,Yes,2008,Medicaid
Missouri,429761,8,7.7,8.3,<10,Yes,2009,Medicaid
Missouri,448040,8.6,8.3,8.9,<10,Yes,2010,Medicaid
Missouri,457339,9.7,9.4,10,<10,Yes,2011,Medicaid
Missouri,458233,10.5,10.2,10.8,10 to <20,Yes,2012,Medicaid
Missouri,452586,11.3,11,11.6,10 to <20,Yes,2013,Medicaid
Missouri,515135,14.3,13.9,14.6,10 to <20,Yes,2016,Medicaid
Missouri,538822,15.1,14.7,15.4,10 to <20,Yes,2017,Medicaid
Missouri,536738,15.9,15.5,16.2,10 to <20,Yes,2018,Medicaid
Missouri,501817,17.6,17.3,18,10 to <20,Yes,2019,Medicaid
Missouri,485124,18.4,18,18.8,10 to <20,Yes,2020,Medicaid
Missouri,532893,19,18.6,19.3,10 to <20,Yes,2021,Medicaid
Missouri,572221,20.3,19.9,20.7,20 to <30,Yes,2022,Medicaid
Missouri,1602,21.1,13.8,32.1,20 to <30,Yes,2011,National Survey of Children's Health†
Missouri,2985,23.1,17.3,30.7,20 to <30,Yes,2020,National Survey of Children's Health†
Missouri,1390,21.9,12.8,37.1,20 to <30,Yes,2022,National Survey of Children's Health†
Missouri,821734,1.8,1.7,1.9,<10,Yes,2000,Special Education Child Count
Missouri,821837,2.2,2.1,2.3,<10,Yes,2001,Special Education Child Count
Missouri,829081,2.6,2.5,2.7,<10,Yes,2002,Special Education Child Count
Missouri,827353,3.1,2.9,3.2,<10,Yes,2003,Special Education Child Count
Missouri,827519,3.6,3.5,3.8,<10,Yes,2004,Special Education Child Count
Missouri,831636,4.2,4.1,4.4,<10,Yes,2005,Special Education Child Count
Missouri,831553,5,4.9,5.2,<10,Yes,2006,Special Education Child Count
Missouri,827183,5.7,5.5,5.8,<10,Yes,2007,Special Education Child Count
Missouri,824746,6.4,6.2,6.6,<10,Yes,2008,Special Education Child Count
Missouri,823382,7.1,6.9,7.3,<10,Yes,2009,Special Education Child Count
Missouri,820839,7.9,7.7,8.1,<10,Yes,2010,Special Education Child Count
Missouri,816789,8.7,8.5,8.9,<10,Yes,2011,Special Education Child Count
Missouri,816438,9.5,9.3,9.7,<10,Yes,2012,Special Education Child Count
Missouri,817104,10,9.8,10.2,10 to <20,Yes,2013,Special Education Child Count
Missouri,817879,10.8,10.6,11.1,10 to <20,Yes,2014,Special Education Child Count
Missouri,818676,11.7,11.4,11.9,10 to <20,Yes,2015,Special Education Child Count
Missouri,817133,12.4,12.2,12.7,10 to <20,Yes,2016,Special Education Child Count
Missouri,816370,13.2,13,13.5,10 to <20,Yes,2017,Special Education Child Count
Missouri,813878,14.2,13.9,14.4,10 to <20,Yes,2018,Special Education Child Count
Missouri,810307,15.1,14.9,15.4,10 to <20,Yes,2019,Special Education Child Count
Missouri,795244,16.2,15.9,16.5,10 to <20,Yes,2020,Special Education Child Count
Missouri,793502,17,16.7,17.3,10 to <20,Yes,2021,Special Education Child Count
Missouri,794878,18.4,18.1,18.7,10 to <20,Yes,2022,Special Education Child Count
Montana,33967,5.2,4.4,6,<10,Yes,2000,Medicaid
Montana,36697,6.2,5.4,7,<10,Yes,2001,Medicaid
Montana,38320,7.3,6.5,8.2,<10,Yes,2002,Medicaid
Montana,40132,8.7,7.8,9.6,<10,Yes,2003,Medicaid
Montana,41884,7.8,7,8.7,<10,Yes,2004,Medicaid
Montana,41867,9,8.1,9.9,<10,Yes,2005,Medicaid
Montana,41132,10.8,9.8,11.8,10 to <20,Yes,2006,Medicaid
Montana,40205,12.8,11.8,14,10 to <20,Yes,2007,Medicaid
Montana,39946,14.1,13,15.3,10 to <20,Yes,2008,Medicaid
Montana,44158,14.1,13,15.2,10 to <20,Yes,2009,Medicaid
Montana,54888,13.9,13,15,10 to <20,Yes,2010,Medicaid
Montana,59924,14.3,13.4,15.3,10 to <20,Yes,2011,Medicaid
Montana,61412,16.7,15.7,17.8,10 to <20,Yes,2012,Medicaid
Montana,67619,16.4,15.4,17.4,10 to <20,Yes,2013,Medicaid
Montana,100134,15.6,14.8,16.4,10 to <20,Yes,2016,Medicaid
Montana,107779,15.2,14.4,15.9,10 to <20,Yes,2017,Medicaid
Montana,110988,14.7,14,15.4,10 to <20,Yes,2018,Medicaid
Montana,110740,15.6,14.9,16.4,10 to <20,Yes,2019,Medicaid
Montana,99110,16.5,15.7,17.3,10 to <20,Yes,2020,Medicaid
Montana,104602,16.3,15.5,17.1,10 to <20,Yes,2021,Medicaid
Montana,108540,16.8,16,17.6,10 to <20,Yes,2022,Medicaid
Montana,1564,25.3,16.4,39,20 to <30,Yes,2011,National Survey of Children's Health†
Montana,2985,25.3,17.5,36.2,20 to <30,Yes,2020,National Survey of Children's Health†
Montana,1388,33.8,23.4,48.6,30+,Yes,2022,National Survey of Children's Health†
Montana,143919,1.1,1,1.3,<10,Yes,2000,Special Education Child Count
Montana,141117,1.3,1.2,1.6,<10,Yes,2001,Special Education Child Count
Montana,139124,1.6,1.4,1.9,<10,Yes,2002,Special Education Child Count
Montana,137195,1.7,1.5,2,<10,Yes,2003,Special Education Child Count
Montana,134039,2.1,1.9,2.4,<10,Yes,2005,Special Education Child Count
Montana,131613,2.8,2.6,3.1,<10,Yes,2007,Special Education Child Count
Montana,130134,3.3,3,3.6,<10,Yes,2008,Special Education Child Count
Montana,129227,4.2,3.8,4.5,<10,Yes,2010,Special Education Child Count
Montana,129177,3,2.7,3.3,<10,Yes,2011,Special Education Child Count
Montana,129878,3.5,3.2,3.8,<10,Yes,2012,Special Education Child Count
Montana,130651,3.9,3.6,4.2,<10,Yes,2013,Special Education Child Count
Montana,131621,4.4,4,4.8,<10,Yes,2014,Special Education Child Count
Montana,132659,4.9,4.6,5.3,<10,Yes,2015,Special Education Child Count
Montana,133631,5.5,5.1,5.9,<10,Yes,2016,Special Education Child Count
Montana,134031,6.4,6,6.8,<10,Yes,2017,Special Education Child Count
Montana,134853,6.6,6.2,7.1,<10,Yes,2018,Special Education Child Count
Montana,135611,7,6.6,7.5,<10,Yes,2019,Special Education Child Count
Montana,133035,7.4,7,7.9,<10,Yes,2020,Special Education Child Count
Montana,135786,7.6,7.2,8.1,<10,Yes,2021,Special Education Child Count
Montana,137323,8.3,7.8,8.8,<10,Yes,2022,Special Education Child Count
Nebraska,97463,1.1,0.9,1.4,<10,Yes,2000,Medicaid
Nebraska,105601,1.1,0.9,1.3,<10,Yes,2001,Medicaid
Nebraska,112447,1.2,1,1.4,<10,Yes,2002,Medicaid
Nebraska,105068,1.5,1.3,1.8,<10,Yes,2003,Medicaid
Nebraska,108382,1.9,1.6,2.1,<10,Yes,2004,Medicaid
Nebraska,109311,2.2,1.9,2.5,<10,Yes,2005,Medicaid
